id,faculty_id,text,score,date,course,tough_grader,get_ready_to_read,participation_matters,extra_credit,group_projects,amazing_lectures,clear_grading_criteria,gives_good_feedback,inspirational,lots_of_homework,hilarious,beware_of_pop_quizzes,so_many_papers,caring,respected,lecture_heavy,test_heavy,graded_by_few_things,accessible_outside_class,online_savvy
28662378,26,"Amazing teacher, brilliant approach to teaching and explaining concepts",5,2017-09-07,CSERA1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
28654082,26,"In his Lecture, he is very specific and straightforward which makes him easy to understand. And the second most I loved trait of him is, you wouldn't feel a moment that you are a student of his. You feel like you are a friend of him, who is trying very hard to teach you a lesson.",4,2017-09-01,PYTHONLEARN002,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28627410,26,Professor made my life simpler by teaching python. Everypart of the course helped me in one time or the other.,5,2017-08-19,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28604310,26,very helpfull profesor,4,2017-08-11,COURE1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28569587,26,Dr. Chuck is the only hero of mine that I've met in person and not been disappointed.,5,2017-07-30,PYTHON4EVRY1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
28551057,26,Dr Chuck has an outstanding ability to explain things in a clear and simple manner. He claims to teach for everybody and really manages to do it!,5,2017-07-23,PYTHON4EVRY1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
28550949,26,"Teaches the basics clearly, allows you to springboard to complexity.",5,2017-07-23,PYTHON4EVRY1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28550939,26,"Great lectures, and a very interesting material in his classes.",4,2017-07-23,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28538611,26,Awesomeness overloaded,5,2017-07-18,PYTHON4EVRY1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28475619,26,"Great teacher who choose interesting real life example to explain concept. The lectures are clear, the professor is funny. Is class made me love computer science.",5,2017-06-22,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
28472316,26,I learned a lot from him,5,2017-06-21,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28459438,26,He is cool. Concise and good-humored. Seems to be good teacher and person. I am his fan.,5,2017-06-16,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
28455898,26,A real gem,5,2017-06-15,CSERA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28451718,26,Best Prof Ever,5,2017-06-14,SI664,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
28424961,26,He is great,5,2017-06-05,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28395297,26,"I took his 5-course Coursera specialization on Python, after completing several online computing classes. Dr. Chuck's teaching skills were way above all other prior courses: clarifying tough concepts, covering lots of materials, making them practical/palatable, keeping things interesting, and making it fun ... not a small achievement!!! THANK YOU!",5,2017-05-28,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
28226964,26,"he is very inspirational, makes you not feeling bored and his explanation is very nice.",5,2017-05-05,PYTHON4EVRY1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28140994,26,Best Python course,5,2017-04-27,PYTHON4EVRY1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28114081,26,I find that his way of explaining material is amazing. I loved programming because of his way in teaching.,5,2017-04-24,PY4INF,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
28086905,26,Very interesting lectures,5,2017-04-20,PR4ECOURSERA,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
28028582,26,very easy to understand,5,2017-04-11,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27969961,26,He is such a great professor!,5,2017-03-30,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
27951955,26,"Lovely professor, clear communication",5,2017-03-27,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27905750,26,Chuck is an amazing teacher!,5,2017-03-14,SI664,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
27899996,26,"Loved this course. Chuck brushed up a lot of history. Later on I wrote a paper based on essay I made on this course the first time I took it. The second time I got the verified certificate. Love to meet the teacher, but is currently round the globe on holliday. See you another time.",5,2017-03-12,IHTS101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
27884360,26,Tough,1,2017-03-07,HIST101IHTS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27878903,26,Dr Chuck is an amazing teacher. He made me understand a few topics that I wasn't able to understand for years. He has a great sense of humor and keeps the class entertaining. He has inspired me to take up more courses.,5,2017-03-05,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
27857648,26,He is just awesome in Python!,5,2017-02-26,PYTHON4EVRY1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27842009,26,Easy to understand and very accessible to questions,5,2017-02-20,PYTHON4EVRY1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27819842,26,Dr. Chuck was my first introduction to Python and all I can say about Python now is that I LOVE PYTHON! He is really like the teacher I was always looking for and the world will enjoy learning if there were more like Dr. Chuck.,5,2017-02-10,PYTHON4EVRY1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
27798111,26,"I used coursera to learn Python from him. This man is so sincere you really feel the passion he has for his field. He is able to clearly explain the material, motivate students, display passion for his field and has a great humor. I couldnt ask more of a professor. I never write reviews, but I am so thankful for his effort that I wanted to do sth.",5,2017-02-02,PR4ECOURSERA,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
27763795,26,Dr. Chuck is the most amazing Python teacher ever!,5,2017-01-22,PR4ECOURSERA,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
27762644,26,One of the coolest professors I've ever seen!,4,2017-01-22,PYTHONLEARN004,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
27678296,26,With a sense of humor,5,2017-01-05,PY4INF,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
27668359,26,he is cool and very funny teaching,5,2017-01-04,CIS435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27623384,26,Best MOOC I ever had. Awesome teaching. Concepts are taught very well. Bonus materials are enjoyable. Got many things to learn and looking forward to take more MOOC's by him in future,5,2016-12-26,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
27383368,26,Took his Python for Data Science class on Coursera. His explanations were so clear and easy to follow. I learned more efficiently than I did in most classes in real classrooms.,5,2016-12-08,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
27364635,26,Dr Charles is an amazing teacher.,5,2016-12-07,PR4ECOURSERA,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
27225560,26,"Excellent teacher I'm for Dominican Republic and his class are excellent good content good teacher, etc the best ever I meet",5,2016-11-19,CIS435,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
27207028,26,I just fell love with his teaching and for the first time i got interested in learning through online courses or classroom. Otherwise i had enrolled to many courses many times but all in vain. Thanks Professor for the amazing courses.,5,2016-11-16,PYTHONLEARN003,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27175100,26,"hey! i am one of the student who is taking coursera classes. the series on python is amazing and the best i have seen so far! awesome knowing this class and thank you a lot for providing us the opportunity to learn online, especially for those of us who do not have privilege to pursue a formal computer class Thank you again!!",5,2016-11-13,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27170208,26,dr chuck is the best professor .,5,2016-11-11,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27161476,26,Wonderful Online sessions :),5,2016-11-10,PYTHONLEARN003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27115929,26,Absolutely love Dr. Chuck. A mold for what an educator should be.,5,2016-11-02,PYTHON4EVRY1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
27039698,26,A really good professor!,4,2016-10-14,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27023931,26,I love Dr Chuck. He is definitely amazing and awesome. How I wish I could have had a professor like him during college.,5,2016-10-09,PYTHONLEARN002,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
27005627,26,The Python course on Coursera is *really* good and i'd recommend it to anyone beginning Python; actually a great introduction to Programming in General.,5,2016-10-01,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26999917,26,"His classes online on coursera python for everyone, followed by some of his youtube videos provides the best platform to begin programming with python.",5,2016-09-28,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26996289,26,His class of python really changes my life.,5,2016-09-27,CSERA1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
26993946,26,That guy is Awesome!!!,5,2016-09-26,PYTHON4EVRY1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26970683,26,Took his online python course. One of the best teachers I have ever met. Very smart and funny. Knows his stuff really well. It was a real pleasure to take his course.,5,2016-09-13,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
26956336,26,"Took online course. Amazing lectures, short and to the point. Makes learning fun. Easy if you pay some attention. Don't skip classes. Keep it real.",5,2016-09-06,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
26945390,26,Thanks for online courses,5,2016-08-31,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26924867,26,Such a sweet and lovely man!,5,2016-08-23,PYTHON4EVRY1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
26847340,26,I just loved the teaching style of the professor aka Dr. Chuck. What many professors do is they just read out the slides and make the lectures darn boring. But this guy here almost made my day everyday in class. I found the claases to be interesting.,5,2016-07-30,PR4ECOURSERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26834489,26,Cool teacher!,4,2016-07-26,CSERA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26824767,26,He is one of the best Teacher I have seen and one best mentor. May Gol always keep him happy,5,2016-07-22,PYTHONLEARN003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26792123,26,"He knows his stuff and encourage you to study and understand the materials. Take Him, He explain well plus very helpfull",5,2016-07-09,SI502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26779670,26,Dr Charles makes learning Python really fun for me. He inspires me to rise above the odds,5,2016-07-04,PR4E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26777378,26,"Simply teaches excellent classes, @Coursera.",5,2016-07-03,PR4ECOURSERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26777341,26,Coursera Python Course start from the bottom. He is able to get your attention during the lecture. This is the way teaching should be. He is the opposite of the computer-nerd but he knows as much.,5,2016-07-03,PYTHONLEARN004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26776008,26,ON coursera provides such courses that help for a newbie to become interseted on the subject of programming. Also provides an example how to teach.,5,2016-07-02,PY4INF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26774183,26,Thanks Dr chuk for python learning :),5,2016-07-01,PR4E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26765784,26,he is a sensational teacher who teach well and help you to get more knowledge,5,2016-06-28,CIS435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26756660,26,He is absolutely fantastic.,5,2016-06-25,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26738639,26,"Awesome class at Coursera Python for everybody. Easy to catch up, immediate result, ready to implement. Thanks!",5,2016-06-19,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26732375,26,He is a great prof. Take his coursera classes.,5,2016-06-16,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26724707,26,Excellent Prof!,5,2016-06-14,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26724079,26,He is a awesome prof. Funny and inspiring.,5,2016-06-14,PYTHONLEARN003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26718455,26,God bless Dr. Chuck!,5,2016-06-12,PR4E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26717868,26,Amazing Professor. I am having a great time taking his class.,5,2016-06-11,PR4ECOURSERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26715779,26,Dr Chuck is awesome,5,2016-06-10,PR4ECOURSERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26691897,26,Explains the concepts really well. I am looking forward to seek a research assistant under him. A great collection of knowledge and is very polite and helpful towards students. Doesn't mind cracking few jokes to gel up with the students.,5,2016-06-04,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26620148,26,"This mans style of teaching speaks to me. I feel that he makes all the subject matter extremely understandable, whether it's complicated, or Monkey Easy. Engaging, intelligent, look forward to taking as many courses from him that he has to offer. Would like to meet him someday if he ever ventures to Amherst, MA.",5,2016-05-19,PR4ECOURSERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26572609,26,Good Teacher!,5,2016-05-14,PR4ECOURSERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26567468,26,amazing lectures,5,2016-05-13,PR4ECOURSERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26538592,26,"Great teacher, clear and easy!",5,2016-05-11,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26524653,26,"I have taken two of his online courses (through Coursera/University of Michigan): ""Internet History, Technology, and Security"" and ""Programming for Everybody (Python)"". Excellent, both!",5,2016-05-10,PR4ECOURSERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26512119,26,The best professor I've ever seen,5,2016-05-09,COURS101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26460411,26,Online course from COursera,5,2016-05-04,COURS101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26459145,26,Amazing proffesor,5,2016-05-04,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26440439,26,great professor learned some of the concepts that i always wanted to learn,5,2016-05-02,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26373282,26,Dr Severance is clearly an expert yet he is able to explain things with such clarity and empathy for the novice that he makes me feel smart!,5,2016-04-25,PR4ECOURSERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26366495,26,Dr. Chuck's course is the best out of others I've taken. He has a way of making the light bulb pop on when it come to difficult assignments. Thanks Dr. Chuck!!!,5,2016-04-24,PR4ECOURSERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26331871,26,"The lectures of the course is very brief, and there are many fun videos, which is inspiring. The tests of the courses is very short. You don't need to much home work. What you need to to is do a quiz of ten short questions and an programming assignment which is easy, as long as your program's output matches the expected.",5,2016-04-19,PYTHONLEARN003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26320717,26,Excellent professor! I've never been able to understand coding languages till I started taking his classes. Thank you. You can teach python very well. I love your office hours and your interview section.,5,2016-04-18,PYTHONLEARN005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26318670,26,he is awesome,5,2016-04-18,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26301491,26,Excellent professor! I've never been able to understand coding languages till I started taking his classes.,5,2016-04-14,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26173940,26,Teaches programming in a fun way,5,2016-03-23,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26167802,26,Awesome guy!,5,2016-03-21,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26160860,26,Dr. Chuck's Coursera classes are great. Alll my modest skill in Python I owe to his classes. I'm looking forward to the capstone!,4,2016-03-19,PYTHONLEARN005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26137580,26,good!,5,2016-03-12,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26134554,26,"He is very clear when explain the topics. Gives many examples, understanding the slides is fundamental to pass the exam.",5,2016-03-11,PYTHONLEARN003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26131848,26,Excellent teaching methods,5,2016-03-10,PY4INF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26095519,26,He was the best I knew in terms of teaching and explaining. Cant beat Dr. Chuck,5,2016-02-28,PR4ECOURSERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26094440,26,Amazing professor,5,2016-02-28,PR4E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26085044,26,"Relaxed lectures without loosing it's quality. Not too technical language, unless it is needed, and if so, the concepts are all explained beforehand. Funny professor! You'll learn everything very well as long as you commit to it.",4,2016-02-24,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26072065,26,He is really into teaching.,5,2016-02-20,PR4ECOURSERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26071489,26,Very well structured lessons which prepare you for the assignments. Very good pace of course so you don't feel lost. The basics are covered well but there is a lot of additional information to prepare you for more challenging problems. Gives me a lot of confidence to work with Python going forward.,5,2016-02-20,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26054845,26,Really lovely teacher. He really inspires you to be interested.,5,2016-02-14,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26053819,26,"Professor Severance is excellent, really enjoy his lectures on python. Excellent!",5,2016-02-13,PY4INF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26047222,26,"As always, Dr. Chuck rocks! Thanks a lot Dr. Chuck! Every, and I mean every Computer Science instructor in the WORLD should learn from you how to teach programming!",5,2016-02-10,CSE231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26039617,26,"I LOVE the open knowledge politics, which I also share. I also love the didactics, it's the first programming class I see understanding hardware with software, but the whole class is like this, professor shows us the big picture together with specific points. I also like the quizzes step by step in the learning. Really love the class :)",5,2016-02-08,PR4ECOURSERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26036902,26,The guy knows what he's talking about. That makes it easy for him to covey his knowledge clearly and in a very interesting manner.,5,2016-02-07,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26035204,26,I'm taking an online course with this guy and It's really enjoyable to watch his lectures. He's clear and really understands what he's talking about.,5,2016-02-07,PY4E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26027621,26,He's simply Phenomenal.,5,2016-02-04,P4INF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25994237,26,"I completed Dr. Chuck's Coursera specialization Python for Everybody. I went from zero knowledge about programming to a working understanding of some very useful Python skills. His lectures were funny, interesting, and a great introduction to a subject that can be intimidating for beginners.",5,2016-01-26,PY4INF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25988989,26,I enjoyed your lectures and your interactive video created interest in me to complete the course.,5,2016-01-25,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25953443,26,He is really a good teacher. Every class is clear.,5,2016-01-17,PYTHONLEARN002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25944600,26,very good,5,2016-01-14,PP123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
